ticker,exchange,asset_type,name,tv_symbol,tv_name,tv_exchange,tv_type,tv_subtype,tv_isin,tv_sector,tv_industry,tv_country,name_match,peer_name_match,decision
001229,SZSE,Stock,Guangdong AVCiT Tech Hldg Co,001229,Guangdong Avcit Technology Holding Co Ltd. Class A,SZSE,stock,common,CNE100005JC1,Consumer Durables,Electronics/Appliances,China,False,True,name_mismatch
001239,SZSE,Stock,Xiangtan Yongda Mach Mnfg Co,001239,"Xiangtan Yongda Machinery Manufacturing Co., Ltd. Class A",SZSE,stock,common,CNE100006CJ9,Producer Manufacturing,Metal Fabrication,China,False,True,name_mismatch
001255,SZSE,Stock,Zhejiang Bofay Elec Co Ltd,001255,"Zhejiang Bofay Electric Co., Ltd. Class A",SZSE,stock,common,CNE100005KS5,Process Industries,Industrial Specialties,China,False,True,name_mismatch
001316,SZSE,Stock,Zhejiang XiaSha Precision,001316,"Lubair Aviation Technology Co., Ltd. Class A",SZSE,stock,common,CNE100005DM3,Distribution Services,Wholesale Distributors,China,False,True,name_mismatch
001366,SZSE,Stock,Boen Group Co. Ltd. Cl A,001366,"Boen Group Co., Ltd. Class A",SZSE,stock,common,CNE1000061K1,Process Industries,Agricultural Commodities/Milling,China,False,True,name_mismatch
001387,SZSE,Stock,Hefei Snowky Elec Co Ltd,001387,"Hefei Snowky Electric Co., Ltd. Class A",SZSE,stock,common,CNE100006D83,Consumer Durables,Electronics/Appliances,China,False,True,name_mismatch
001388,SZSE,Stock,Shandong Senter Electn Co Ltd,001388,"Shandong Senter Electronic Co., Ltd. Class A",SZSE,stock,common,CNE1000071J2,Electronic Technology,Aerospace & Defense,China,False,True,name_mismatch
159001,SZSE,ETF,货币ETF易方达,159001,E FUND MANAGEMENT CO LTD,SZSE,fund,etf,,Miscellaneous,Investment Trusts/Mutual Funds,China,False,False,missing_isin
159003,SZSE,ETF,招商快线ETF,159003,CHINA MERCHANTS FUND MANAGEMENT CO,SZSE,fund,etf,,Miscellaneous,Investment Trusts/Mutual Funds,China,False,False,missing_isin
159005,SZSE,ETF,快钱ETF汇添富,159005,China Universal Income fast money Money market Fund Class A Units,SZSE,fund,etf,CNE1000039J9,Miscellaneous,Investment Trusts/Mutual Funds,China,False,True,accept
159150,SZSE,ETF,深证50ETF易方达,159150,E Fund Shenzhen 50 Index ETF,SZSE,fund,etf,CNE100006B28,Miscellaneous,Investment Trusts/Mutual Funds,China,False,True,accept
159350,SZSE,ETF,深证50ETF富国,159350,Fullgoal Shenzhen Securities 50 ETF,SZSE,fund,etf,CNE100006B85,Miscellaneous,Investment Trusts/Mutual Funds,China,False,True,accept
159367,SZSE,ETF,China Securities Tech Innovation and Entrepreneurship 50 ETF,159367,ChinaAMC GEM 50 Units,SZSE,fund,etf,CNE100006T77,Miscellaneous,Investment Trusts/Mutual Funds,China,False,True,name_mismatch
159501,SZSE,ETF,纳指ETF嘉实,159501,Harvest Nasdaq 100 Exchange Traded Fund Units,SZSE,fund,etf,CNE1000062L7,Miscellaneous,Investment Trusts/Mutual Funds,China,False,True,accept
159502,SZSE,ETF,标普生物科技ETF嘉实,159502,Harvest S&P Biotechnology Select Industry ETF,SZSE,fund,etf,CNE100006CZ5,Miscellaneous,Investment Trusts/Mutual Funds,China,False,True,accept
159505,SZSE,ETF,国证2000ETF博时,159505,Bosera CNI 2000 ETF,SZSE,fund,etf,CNE1000069F4,Miscellaneous,Investment Trusts/Mutual Funds,China,False,True,accept
159506,SZSE,ETF,港股通医疗ETF富国,159506,Hang Seng Healthcare ETF,SZSE,fund,etf,CNE100006368,Miscellaneous,Investment Trusts/Mutual Funds,Hong Kong,False,True,accept
159507,SZSE,ETF,通信ETF广发,159507,GF Guozheng Communication ETF,SZSE,fund,etf,CNE1000062Y0,Miscellaneous,Investment Trusts/Mutual Funds,China,False,True,accept
159508,SZSE,ETF,生物医药ETF华安,159508,Huaan Guozheng Biomedical ETF,SZSE,fund,etf,CNE1000063X0,Miscellaneous,Investment Trusts/Mutual Funds,China,False,True,accept
159509,SZSE,ETF,纳指科技ETF景顺,159509,INVESCO Great Wall Nasdaq Technology Market Cap Weighted Exchange Traded Fund Units,SZSE,fund,etf,CNE1000063Y8,Miscellaneous,Investment Trusts/Mutual Funds,China,False,True,accept
159510,SZSE,ETF,沪深300价值ETF华夏,159510,ChinaAMC CSI Smart Selected 300 Value Stable Exchange Traded Fund Units,SZSE,fund,etf,CNE1000065Z0,Miscellaneous,Investment Trusts/Mutual Funds,China,False,True,accept
159511,SZSE,ETF,通信ETF南方,159511,China Southern CSI Communication Services Exchange Traded Fund Units,SZSE,fund,etf,CNE100006608,Miscellaneous,Investment Trusts/Mutual Funds,China,False,True,accept
159512,SZSE,ETF,汽车ETF广发,159512,GF CSI All Share Automobiles ETF,SZSE,fund,etf,CNE1000063Z5,Miscellaneous,Investment Trusts/Mutual Funds,China,False,True,accept
159513,SZSE,ETF,纳斯达克100ETF大成,159513,Da Cheng Nasdaq 100 Exchange Traded Fund Units,SZSE,fund,etf,CNE1000063F7,Miscellaneous,Investment Trusts/Mutual Funds,China,False,True,accept
159515,SZSE,ETF,国企红利ETF鹏扬,159515,Pengyang CSI State-owned Enterprises Dividend Exchange Traded Fund Units,SZSE,fund,etf,CNE1000066V7,Miscellaneous,Investment Trusts/Mutual Funds,China,False,True,accept
159516,SZSE,ETF,半导体设备ETF国泰,159516,Guotai CSI Semiconductor Material & Equipment Thematic Exchange Traded Fund Units,SZSE,fund,etf,CNE100006400,Miscellaneous,Investment Trusts/Mutual Funds,China,False,True,accept
159517,SZSE,ETF,中证800增强ETF银华,159517,Yinhua CSI 800 Enhanced Strategy Industry Exchange Traded Fund,SZSE,fund,etf,CNE1000066Z8,Miscellaneous,Investment Trusts/Mutual Funds,China,False,True,accept
159518,SZSE,ETF,标普油气ETF嘉实,159518,Harvest S&P Oil & Gas Exploration & Production Select Industry Exchange Traded Fund Units,SZSE,fund,etf,CNE1000069G2,Miscellaneous,Investment Trusts/Mutual Funds,China,False,True,accept
159519,SZSE,ETF,港股国企ETF国泰,159519,Guotai CSI Hong Kong Mainland State-Owned Enterprises Defense Industry Exchange Traded Fund Units,SZSE,fund,etf,CNE1000066W5,Miscellaneous,Investment Trusts/Mutual Funds,China,False,True,accept
159520,SZSE,ETF,消费龙头ETF工银,159520,ICBCCS CSI Consumer Top Index ETF,SZSE,fund,etf,CNE100006723,Miscellaneous,Investment Trusts/Mutual Funds,China,False,True,accept
159521,SZSE,ETF,国证2000ETF平安,159521,PING AN CNI2000 Industry Exchange Traded Fund Units,SZSE,fund,etf,CNE1000066X3,Miscellaneous,Investment Trusts/Mutual Funds,China,False,True,accept
159523,SZSE,ETF,沪深300成长ETF华夏,159523,Chinaamc Csi Smart Selected 300 Growth Innovation ETF,SZSE,fund,etf,CNE100006731,Miscellaneous,Investment Trusts/Mutual Funds,Hong Kong,False,True,accept
159527,SZSE,ETF,云计算ETF广发,159527,GF CSI Cloud Computing&Big Data Index Exchange Traded Fund Units,SZSE,fund,etf,CNE100006F73,Miscellaneous,Investment Trusts/Mutual Funds,China,False,True,accept
159529,SZSE,ETF,标普消费ETF景顺,159529,INVESCO Great Wall S&P Consumption Selact Index Exchange Traded Fund Units,SZSE,fund,etf,CNE100006F81,Miscellaneous,Investment Trusts/Mutual Funds,China,False,True,accept
159530,SZSE,ETF,机器人ETF易方达,159530,E Fund CNI Robot Industry Index ETF,SZSE,fund,etf,CNE100006D00,Miscellaneous,Investment Trusts/Mutual Funds,China,False,True,accept
159531,SZSE,ETF,中证2000ETF南方,159531,China Southern CSI2000 Index Exchange Traded Fund Units,SZSE,fund,etf,CNE100006749,Miscellaneous,Investment Trusts/Mutual Funds,China,False,True,accept
159532,SZSE,ETF,中证2000ETF易方达,159532,E Fund CNI2000 Index Exchange Traded Fund Units,SZSE,fund,etf,CNE100006756,Miscellaneous,Investment Trusts/Mutual Funds,China,False,True,accept
159535,SZSE,ETF,中证2000ETF嘉实,159535,Harvest CSI 2000 ETF,SZSE,fund,etf,CNE100006830,Miscellaneous,Investment Trusts/Mutual Funds,China,False,True,accept
159536,SZSE,ETF,中证2000ETF汇添富,159536,China Universal CSI 2000 Index Exchange Traded Fund Units,SZSE,fund,etf,CNE100006848,Miscellaneous,Investment Trusts/Mutual Funds,China,False,True,accept
159537,SZSE,ETF,信创ETF国泰,159537,Guotai CNI Information Technology Innovation Theme Index Exchange Traded Fund Units,SZSE,fund,etf,CNE100006863,Miscellaneous,Investment Trusts/Mutual Funds,China,False,True,accept
159538,SZSE,ETF,信创ETF富国,159538,Fullgoal CNI Information Technology Innovation Theme Index Exchange Traded Fund Units,SZSE,fund,etf,CNE100006764,Miscellaneous,Investment Trusts/Mutual Funds,China,False,True,accept
159539,SZSE,ETF,信创ETF广发,159539,GF CNI Information Technology Innovation Theme Index Exchange Traded Fund Units,SZSE,fund,etf,CNE100006871,Miscellaneous,Investment Trusts/Mutual Funds,China,False,True,accept
159540,SZSE,ETF,信创ETF易方达,159540,E Fund CNI Information Technology Innovation Theme Index Exchange Traded Fund Units,SZSE,fund,etf,CNE100006889,Miscellaneous,Investment Trusts/Mutual Funds,China,False,True,accept
159541,SZSE,ETF,创业板综ETF万家,159541,Wanjia ChiNext Comprehensive ETF,SZSE,fund,etf,CNE100006954,Miscellaneous,Investment Trusts/Mutual Funds,China,False,True,accept
159543,SZSE,ETF,国证2000ETF工银,159543,ICBC Credit Suisse CNI 2000 Index ETF,SZSE,fund,etf,CNE1000069H0,Miscellaneous,Investment Trusts/Mutual Funds,China,False,True,accept
159546,SZSE,ETF,集成电路ETF国泰,159546,Guotai CSI All-Share Integerated Circuit Index Exchange Traded Fund Units,SZSE,fund,etf,CNE100006962,Miscellaneous,Investment Trusts/Mutual Funds,China,False,True,accept
159547,SZSE,ETF,红利低波ETF华夏,159547,ChinaAMC CSI Dividend Low Volatility Index Exchange Traded Fund Units,SZSE,fund,etf,CNE100006F99,Miscellaneous,Investment Trusts/Mutual Funds,China,False,True,accept
159549,SZSE,ETF,红利低波ETF天弘,159549,Tianhong CSI Dividends Low Volatility 100 Index Exchange Traded Fund Units,SZSE,fund,etf,CNE100006B36,Miscellaneous,Investment Trusts/Mutual Funds,China,False,True,accept
159551,SZSE,ETF,机器人ETF国泰,159551,Guotai CSI Robot Index Exchange Traded Fund Units,SZSE,fund,etf,CNE1000069J6,Miscellaneous,Investment Trusts/Mutual Funds,China,False,True,accept
159555,SZSE,ETF,中证2000增强ETF银华,159555,Yinhua CSI 2000 Enhanced Strategy Exchange Traded Fund Units,SZSE,fund,etf,CNE100006B93,Miscellaneous,Investment Trusts/Mutual Funds,China,False,True,accept
159556,SZSE,ETF,中证2000增强ETF平安,159556,PING AN CSI2000 Enhance Strategic Index Exchange Traded Fund Units,SZSE,fund,etf,CNE100006D18,Miscellaneous,Investment Trusts/Mutual Funds,China,False,True,accept
159559,SZSE,ETF,机器人ETF景顺,159559,INVESCO Great Wall CNI Robot Industry Index Exchange Traded Fund Units,SZSE,fund,etf,CNE100006BB8,Miscellaneous,Investment Trusts/Mutual Funds,China,False,True,accept
159560,SZSE,ETF,芯片ETF景顺,159560,INVESCO Great Wall CSI Chip Industry Index Exchange Traded Fund Units,SZSE,fund,etf,CNE100006B44,Miscellaneous,Investment Trusts/Mutual Funds,China,False,True,accept
159562,SZSE,ETF,黄金股ETF华夏,159562,ChinaAMC CSI SSH Gold Industry Eq ETF,SZSE,fund,etf,CNE100006D26,Miscellaneous,Investment Trusts/Mutual Funds,China,False,True,accept
159563,SZSE,ETF,创业板综ETF华夏,159563,Chinaamc Gem Comprehensive Etf,SZSE,fund,etf,CNE100006FB9,Miscellaneous,Investment Trusts/Mutual Funds,China,False,True,accept
159565,SZSE,ETF,"E Fund Management Co., Ltd. - Csi Auto Components Thematic Index ETF",159565,E Fund CSI Auto Parts Theme Index Exchange Traded Fund Units,SZSE,fund,etf,CNE100006FC7,Miscellaneous,Investment Trusts/Mutual Funds,China,False,True,name_mismatch
159567,SZSE,ETF,港股创新药ETF银华,159567,Yinhua China Sec Hong Kong Stock Connect Innovative Drug Etf,SZSE,fund,etf,CNE100006D34,Miscellaneous,Investment Trusts/Mutual Funds,China,False,True,accept
159568,SZSE,ETF,港股互联网ETF博时,159568,Bosera Hong Kong Stock Connect Internet Etf,SZSE,fund,etf,CNE100006FF0,Miscellaneous,Investment Trusts/Mutual Funds,China,False,True,accept
159570,SZSE,ETF,港股通创新药ETF汇添富,159570,China Universal CNI HK Connect Innovative Drug ETF,SZSE,fund,etf,CNE100006D42,Miscellaneous,Investment Trusts/Mutual Funds,China,False,True,accept
159571,SZSE,ETF,创业板200ETF富国,159571,Fullgoal Growth Enterprise Mid-Cap 200 Index Exchange Traded Fund Units,SZSE,fund,etf,CNE100006CC4,Miscellaneous,Investment Trusts/Mutual Funds,China,False,True,accept
159572,SZSE,ETF,创业板200ETF易方达,159572,E Fund GEM Mid-Cap 200 Index ETF,SZSE,fund,etf,CNE100006CD2,Miscellaneous,Investment Trusts/Mutual Funds,China,False,True,accept
159573,SZSE,ETF,创业板200ETF华夏,159573,ChinaAMC GEM Mid-Cap 200 Index Exchange Traded Fund Units,SZSE,fund,etf,CNE100006CF7,Miscellaneous,Investment Trusts/Mutual Funds,China,False,True,accept
159575,SZSE,ETF,创业板200ETF银华,159575,Yinhua GEM Mid-Cap 200 Index Exchange Traded Fund Units,SZSE,fund,etf,CNE100006BC6,Miscellaneous,Investment Trusts/Mutual Funds,China,False,True,accept
159576,SZSE,ETF,深证100ETF广发,159576,GF Shenzhen 100 Index Exchange Traded Fund Units,SZSE,fund,etf,CNE100006CG5,Miscellaneous,Investment Trusts/Mutual Funds,China,False,True,accept
159577,SZSE,ETF,美国50ETF汇添富,159577,China Universal MSIC USA50 Index Exchange Traded Fund Units,SZSE,fund,etf,CNE100006FG8,Miscellaneous,Investment Trusts/Mutual Funds,China,False,True,accept
159601,SZSE,ETF,A50ETF华夏,159601,ChinaAMC MSCI China A 50 Connect ETF,SZSE,fund,etf,CNE100004XW3,Miscellaneous,Investment Trusts/Mutual Funds,Hong Kong,False,True,accept
159602,SZSE,ETF,中国A50ETF南方,159602,China Southern MSCI China A 50 Connect ETF Units,SZSE,fund,etf,CNE100004XX1,Miscellaneous,Investment Trusts/Mutual Funds,China,False,True,accept
159603,SZSE,ETF,科创创业ETF天弘,159603,Tianhong CSI STAR&CHINEXT 50 Index ETF,SZSE,fund,etf,CNE100005DF7,Miscellaneous,Investment Trusts/Mutual Funds,China,False,True,accept
159605,SZSE,ETF,中概互联ETF广发,159605,GF CSI Overseas China Internet 30 ETF,SZSE,fund,etf,CNE1000054D1,Miscellaneous,Investment Trusts/Mutual Funds,China,False,True,accept
159606,SZSE,ETF,中证500成长ETF易方达,159606,E Fund CSI 500 Quality Growth Exchange Traded Fund Units,SZSE,fund,etf,CNE100005618,Miscellaneous,Investment Trusts/Mutual Funds,China,False,True,accept
159607,SZSE,ETF,中概互联网ETF嘉实,159607,Harvest CSI Overseas China Internet 30 ETF,SZSE,fund,etf,CNE1000054F6,Miscellaneous,Investment Trusts/Mutual Funds,China,False,True,accept
159608,SZSE,ETF,稀有金属ETF广发,159608,GF CSI Rare Metals Industry ETF,SZSE,fund,etf,CNE100005626,Miscellaneous,Investment Trusts/Mutual Funds,China,False,True,accept
159609,SZSE,ETF,光伏ETF浦银,159609,AXA SPDB CSI Photovoltaic Industry ETF Units,SZSE,fund,etf,CNE100005DG5,Miscellaneous,Investment Trusts/Mutual Funds,China,False,True,accept
159610,SZSE,ETF,中证500增强ETF景顺,159610,INVESCO Great Wall CSI 500 Enhanced Strategy ETF,SZSE,fund,etf,CNE100005634,Miscellaneous,Investment Trusts/Mutual Funds,China,False,True,accept
159611,SZSE,ETF,电力ETF广发,159611,GF CSI All Share Electric Utilities ETF,SZSE,fund,etf,CNE100005642,Miscellaneous,Investment Trusts/Mutual Funds,China,False,True,accept
159612,SZSE,ETF,标普500ETF国泰,159612,Guotai S&P 500 ETF,SZSE,fund,etf,CNE100005CV6,Miscellaneous,Investment Trusts/Mutual Funds,China,False,True,accept
159613,SZSE,ETF,信息安全ETF嘉实,159613,Harvest CSI Information Security ETF,SZSE,fund,etf,CNE100005659,Miscellaneous,Investment Trusts/Mutual Funds,China,False,True,accept
159615,SZSE,ETF,恒生生物科技ETF南方,159615,China Southern Hang Seng Biotechnology Exchange Traded Fund Units,SZSE,fund,etf,CNE100005G99,Miscellaneous,Investment Trusts/Mutual Funds,China,False,True,accept
159616,SZSE,ETF,农牧ETF建信,159616,CCB CSI Agriculture and Animal Husbandry Thematic ETF,SZSE,fund,etf,CNE100005HX1,Miscellaneous,Investment Trusts/Mutual Funds,China,False,True,accept
159617,SZSE,ETF,中证500价值ETF华夏,159617,ChinaAMC CSI Smart Selected 500 Value Stable Strategy Exchange Traded Fund Units,SZSE,fund,etf,CNE100005DH3,Miscellaneous,Investment Trusts/Mutual Funds,China,False,True,accept
159618,SZSE,ETF,光伏ETF华安,159618,Huaan CSI Photovoltaic Industry ETF,SZSE,fund,etf,CNE100005915,Miscellaneous,Investment Trusts/Mutual Funds,China,False,True,accept
159619,SZSE,ETF,基建ETF国泰,159619,Guotai CSI Infrastructure ETF,SZSE,fund,etf,CNE1000057Q6,Miscellaneous,Investment Trusts/Mutual Funds,China,False,True,accept
159620,SZSE,ETF,中证500成长ETF华夏,159620,ChinaAMC CSI Smart Selected 500 Growth Innovation Index Exchange Traded Fund,SZSE,fund,etf,CNE100005HY9,Miscellaneous,Investment Trusts/Mutual Funds,China,False,True,accept
159621,SZSE,ETF,ESGETF国泰,159621,Guotai MSCI China A ESG General ETF,SZSE,fund,etf,CNE100005KN6,Miscellaneous,Investment Trusts/Mutual Funds,China,False,True,accept
159622,SZSE,ETF,创新药ETF东财,159622,Eastmoney CSI SH-HK-SZ Brand Name Drug Industry Exchange Traded Fund Units,SZSE,fund,etf,CNE100005YZ1,Miscellaneous,Investment Trusts/Mutual Funds,China,False,True,accept
159623,SZSE,ETF,成渝经济圈ETF博时,159623,Bosera CSI Chengdu-Chongqing Economic Circle Component Index Exchange Traded Fund Units,SZSE,fund,etf,CNE100005KP1,Miscellaneous,Investment Trusts/Mutual Funds,China,False,True,accept
159625,SZSE,ETF,绿色电力ETF嘉实,159625,Harvest CNI Green Electricity Exchange Traded Fund,SZSE,fund,etf,CNE100005923,Miscellaneous,Investment Trusts/Mutual Funds,China,False,True,accept
159627,SZSE,ETF,A100ETF华夏,159627,ChinaAMC CSI A100 ETF Units,SZSE,fund,etf,CNE100005N82,Miscellaneous,Investment Trusts/Mutual Funds,China,False,True,accept
159628,SZSE,ETF,国证2000ETF万家,159628,Wanjia CNI 2000 ETF Units,SZSE,fund,etf,CNE100005GB9,Miscellaneous,Investment Trusts/Mutual Funds,China,False,True,accept
159629,SZSE,ETF,中证1000ETF富国,159629,Fullgoal CSI 1000 ETF,SZSE,fund,etf,CNE100005HZ6,Miscellaneous,Investment Trusts/Mutual Funds,China,False,True,accept
159630,SZSE,ETF,A100ETF汇添富,159630,China Universal CSI A100 ETF,SZSE,fund,etf,CNE100005LS3,Miscellaneous,Investment Trusts/Mutual Funds,China,False,True,accept
159631,SZSE,ETF,A100ETF招商,159631,China Merchants CSI 100 ETF,SZSE,fund,etf,CNE100005J05,Miscellaneous,Investment Trusts/Mutual Funds,China,False,True,accept
159632,SZSE,ETF,纳斯达克ETF华安,159632,HuaAn Nasdaq 100 Index ETF,SZSE,fund,etf,CNE100005J13,Miscellaneous,Investment Trusts/Mutual Funds,China,False,True,accept
159633,SZSE,ETF,中证1000ETF易方达,159633,E Fund CSI 1000 ETF,SZSE,fund,etf,CNE100005J21,Miscellaneous,Investment Trusts/Mutual Funds,China,False,True,accept
159635,SZSE,ETF,基建ETF华夏,159635,ChinaAMC CSI Construction & Engineering ETF,SZSE,fund,etf,CNE100005GC7,Miscellaneous,Investment Trusts/Mutual Funds,China,False,True,accept
159636,SZSE,ETF,港股通科技30ETF工银,159636,ICBC Credit Suisse CNI HK Connect Technology ETF,SZSE,fund,etf,CNE100005GD5,Miscellaneous,Investment Trusts/Mutual Funds,China,False,True,accept
159637,SZSE,ETF,新能源车ETF东财,159637,Eastmoney CSI New Energy Car ETF,SZSE,fund,etf,CNE100005J39,Miscellaneous,Investment Trusts/Mutual Funds,China,False,True,accept
159638,SZSE,ETF,高端装备ETF嘉实,159638,Harvest CSI High-End Equipment Sub-industry 50 Index Exchange Traded Fund Units,SZSE,fund,etf,CNE100005J47,Miscellaneous,Investment Trusts/Mutual Funds,China,False,True,accept
159639,SZSE,ETF,碳中和ETF南方,159639,China Southern CSI SEEE Carbon Neutral Index ETF,SZSE,fund,etf,CNE100005GF0,Miscellaneous,Investment Trusts/Mutual Funds,China,False,True,accept
159640,SZSE,ETF,碳中和龙头ETF工银,159640,ICBCCS CSI SEEE Carbon Neutral Index ETF,SZSE,fund,etf,CNE100005GG8,Miscellaneous,Investment Trusts/Mutual Funds,China,False,True,accept
159641,SZSE,ETF,碳中和ETF招商,159641,CMF CSI SEEE Carbon Neutral Index ETF,SZSE,fund,etf,CNE100005GH6,Miscellaneous,Investment Trusts/Mutual Funds,China,False,True,accept
159642,SZSE,ETF,碳中和ETF大成,159642,Dacheng CSI Shanghai Huan Exchange Carbon Neutral ETF,SZSE,fund,etf,CNE100005GJ2,Miscellaneous,Investment Trusts/Mutual Funds,China,False,True,accept
159643,SZSE,ETF,疫苗ETF国泰,159643,Guotai CNI Vaccine and Biotechnology ETF,SZSE,fund,etf,CNE100005J54,Miscellaneous,Investment Trusts/Mutual Funds,China,False,True,accept
159645,SZSE,ETF,疫苗ETF富国,159645,Fuguo Guozheng Vaccine & Biotechnology ETF,SZSE,fund,etf,CNE100005KQ9,Miscellaneous,Investment Trusts/Mutual Funds,China,False,True,accept
159647,SZSE,ETF,中药ETF鹏华,159647,Penghua CSI Traditional Chinese Medicine ETF,SZSE,fund,etf,CNE100005J70,Miscellaneous,Investment Trusts/Mutual Funds,China,False,True,accept
159649,SZSE,ETF,国开债ETF华安,159649,HuaAn ChinaBond 1-5 Year CDB Bond Exchange Traded Fund Units,SZSE,fund,etf,CNE100005LT1,Miscellaneous,Investment Trusts/Mutual Funds,China,False,True,accept
159650,SZSE,ETF,国开债ETF博时,159650,Bosera ChinaBond 0-3 Year CDB Bond ETF Units,SZSE,fund,etf,CNE100005LV7,Miscellaneous,Investment Trusts/Mutual Funds,China,False,True,accept
159651,SZSE,ETF,国开债ETF平安,159651,PING AN FUND MGMT CO LTD,SZSE,fund,etf,,Miscellaneous,Investment Trusts/Mutual Funds,China,False,False,missing_isin
159652,SZSE,ETF,有色ETF汇添富,159652,China Universal CSI Non-ferrous Metal Sub-Industry Exchange Traded Fund,SZSE,fund,etf,CNE100005SQ2,Miscellaneous,Investment Trusts/Mutual Funds,China,False,True,accept
159653,SZSE,ETF,ESG300ETF国联安,159653,Penghua CNI ESG 300 ETF,SZSE,fund,etf,CNE100005Y22,Miscellaneous,Investment Trusts/Mutual Funds,China,False,True,accept
159655,SZSE,ETF,标普500ETF华夏,159655,ChinaAMC S&P 500 ETF Units,SZSE,fund,etf,CNE100005LW5,Miscellaneous,Investment Trusts/Mutual Funds,China,False,True,accept
159656,SZSE,ETF,沪深300成长ETF万家,159656,Wanjia CSI 300 Growth Exchange Traded Fund Units,SZSE,fund,etf,CNE100005S87,Miscellaneous,Investment Trusts/Mutual Funds,China,False,True,accept
159657,SZSE,ETF,疫苗ETF鹏华,159657,Penghua CNI Vaccine and Biotechnology ETF Units,SZSE,fund,etf,CNE100005WG5,Miscellaneous,Investment Trusts/Mutual Funds,China,False,True,accept
159658,SZSE,ETF,数字经济ETF华安,159658,HuaAn CSI Digital Economy ETF Units,SZSE,fund,etf,CNE100005LX3,Miscellaneous,Investment Trusts/Mutual Funds,China,False,True,accept
159659,SZSE,ETF,纳斯达克100ETF招商,159659,China Merchants Nasdaq 100 ETF QDII,SZSE,fund,etf,CNE100005VX2,Miscellaneous,Investment Trusts/Mutual Funds,China,False,True,accept
159660,SZSE,ETF,纳指ETF汇添富,159660,China Universal Nasdaq 100 ETF,SZSE,fund,etf,CNE100005YJ5,Miscellaneous,Investment Trusts/Mutual Funds,China,False,True,accept
159661,SZSE,ETF,A100ETF嘉实,159661,Harvest CSI A100 Index ETF,SZSE,fund,etf,CNE100006B51,Miscellaneous,Investment Trusts/Mutual Funds,China,False,True,accept
159662,SZSE,ETF,交运ETF南方,159662,China Southern CNI Transportation Index ETF,SZSE,fund,etf,CNE100005NB5,Miscellaneous,Investment Trusts/Mutual Funds,China,False,True,accept
159663,SZSE,ETF,机床ETF华夏,159663,ChinaAMC CSI Machine Tool Exchange Traded Fund Units,SZSE,fund,etf,CNE100005M42,Miscellaneous,Investment Trusts/Mutual Funds,China,False,True,accept
159665,SZSE,ETF,半导体龙头ETF工银,159665,ICBCCS CNI Semiconductor Chips Exchange Traded Fund Units,SZSE,fund,etf,CNE100005S20,Miscellaneous,Investment Trusts/Mutual Funds,China,False,True,accept
159666,SZSE,ETF,交通运输ETF华夏,159666,ChinaAMC CSI All-Share Transportation Exchange Traded Fund Units,SZSE,fund,etf,CNE100005SR0,Miscellaneous,Investment Trusts/Mutual Funds,China,False,True,accept
159667,SZSE,ETF,工业母机ETF国泰,159667,Guotai CSI Machine Tool Exchange Traded Fund Units,SZSE,fund,etf,CNE100005LY1,Miscellaneous,Investment Trusts/Mutual Funds,China,False,True,accept
159669,SZSE,ETF,绿色电力ETF国泰,159669,Guotai CNI Green Electricity Exchange Traded Fund,SZSE,fund,etf,CNE100005SB4,Miscellaneous,Investment Trusts/Mutual Funds,China,False,True,accept
159670,SZSE,ETF,消费50ETF国联安,159670,GTJA CSI Consumption 50 Exchange Traded Fund Units,SZSE,fund,etf,CNE100005Z05,Miscellaneous,Investment Trusts/Mutual Funds,China,False,True,accept
159671,SZSE,ETF,稀有金属ETF工银,159671,ICBCCS CSI Rare Metals Industry Exchange Traded Fund Units,SZSE,fund,etf,CNE100005Y06,Miscellaneous,Investment Trusts/Mutual Funds,China,False,True,accept
159672,SZSE,ETF,消费ETF博时,159672,Bosera CSI Consumer ETF Units,SZSE,fund,etf,CNE100005Y55,Miscellaneous,Investment Trusts/Mutual Funds,China,False,True,accept
159673,SZSE,ETF,沪深300ETF鹏华,159673,Penghua CSI 300 Exchange Traded Fund Units,SZSE,fund,etf,CNE1000063G5,Miscellaneous,Investment Trusts/Mutual Funds,China,False,True,accept
159675,SZSE,ETF,创业板增强ETF嘉实,159675,Harvest GEM Enhanced Strategy Exchange Traded Fund Units,SZSE,fund,etf,CNE100005NC3,Miscellaneous,Investment Trusts/Mutual Funds,China,False,True,accept
159676,SZSE,ETF,创业板增强ETF富国,159676,Fullgoal ChiNext Enhanced Strategy ETF,SZSE,fund,etf,CNE100005YC0,Miscellaneous,Investment Trusts/Mutual Funds,China,False,True,accept
159677,SZSE,ETF,中证1000增强ETF银华,159677,Yinhua CSI 1000 Enhanced Strategy Exchange Traded Fund Units,SZSE,fund,etf,CNE100005ND1,Miscellaneous,Investment Trusts/Mutual Funds,China,False,True,accept
159678,SZSE,ETF,500增强ETF博时,159678,Bosera CSI 500 ETF,SZSE,fund,etf,CNE100005W32,Miscellaneous,Investment Trusts/Mutual Funds,China,False,True,accept
159679,SZSE,ETF,中证1000增强ETF国泰,159679,Guotai CSI 1000 Enhanced Strategy Exchange Traded Fund Units,SZSE,fund,etf,CNE100005VY0,Miscellaneous,Investment Trusts/Mutual Funds,China,False,True,accept
